"HealthTopic","Population","Indicator","Unit","Time","RegionCode","RegionName","NumValue","TxtValue"
"Pertussis","All cases","Reported cases","N","2013-10","PL","Poland",102.000000000,""
"Pertussis","All cases","Reported cases","N","2013-10","PT","Portugal",7.000000000,""
"Pertussis","All cases","Reported cases","N","2013-10","RO","Romania",2.000000000,""
"Pertussis","All cases","Reported cases","N","2013-10","SE","Sweden",15.000000000,""
"Pertussis","All cases","Reported cases","N","2013-10","SI","Slovenia",6.000000000,""
"Pertussis","All cases","Reported cases","N","2013-10","SK","Slovakia",52.000000000,""
"Pertussis","All cases","Reported cases","N","2013-10","UK","United Kingdom",356.000000000,""
"Pertussis","All cases","Reported cases","N","2013-11","AT","Austria",38.000000000,""
"Pertussis","All cases","Reported cases","N","2013-11","BE","Belgium",82.000000000,""
"Pertussis","All cases","Reported cases","N","2013-11","BG","Bulgaria",-,""
"Pertussis","All cases","Reported cases","N","2013-11","CY","Cyprus",0.000000000,""
"Pertussis","All cases","Reported cases","N","2013-11","CZ","Czech Republic",126.000000000,""
"Pertussis","All cases","Reported cases","N","2013-11","DK","Denmark",37.000000000,""
"Pertussis","All cases","Reported cases","N","2013-11","EE","Estonia",11.000000000,""
"Pertussis","All cases","Reported cases","N","2013-11","EL","Greece",5.000000000,""
"Pertussis","All cases","Reported cases","N","2013-11","ES","Spain",62.000000000,""
"Pertussis","All cases","Reported cases","N","2013-11","EU_EEA31","EU/EEA",1426.000000000,""
"Pertussis","All cases","Reported cases","N","2013-11","FI","Finland",18.000000000,""
"Pertussis","All cases","Reported cases","N","2013-11","FR","France",8.000000000,""
"Pertussis","All cases","Reported cases","N","2013-11","HR","Croatia",5.000000000,""
"Pertussis","All cases","Reported cases","N","2013-11","HU","Hungary",1.000000000,""
"Pertussis","All cases","Reported cases","N","2013-11","IE","Ireland",8.000000000,""
"Pertussis","All cases","Reported cases","N","2013-11","IS","Iceland",0.000000000,""
"Pertussis","All cases","Reported cases","N","2013-11","IT","Italy",36.000000000,""
"Pertussis","All cases","Reported cases","N","2013-11","LT","Lithuania",3.000000000,""
"Pertussis","All cases","Reported cases","N","2013-11","LU","Luxembourg",-,""
"Pertussis","All cases","Reported cases","N","2013-11","LV","Latvia",4.000000000,""
"Pertussis","All cases","Reported cases","N","2013-11","MT","Malta",0.000000000,""
"Pertussis","All cases","Reported cases","N","2013-11","NL","Netherlands",220.000000000,""
"Pertussis","All cases","Reported cases","N","2013-11","NO","Norway",258.000000000,""
"Pertussis","All cases","Reported cases","N","2013-11","PL","Poland",132.000000000,""
"Pertussis","All cases","Reported cases","N","2013-11","PT","Portugal",3.000000000,""
"Pertussis","All cases","Reported cases","N","2013-11","RO","Romania",2.000000000,""
"Pertussis","All cases","Reported cases","N","2013-11","SE","Sweden",20.000000000,""
"Pertussis","All cases","Reported cases","N","2013-11","SI","Slovenia",6.000000000,""
"Pertussis","All cases","Reported cases","N","2013-11","SK","Slovakia",46.000000000,""
"Pertussis","All cases","Reported cases","N","2013-11","UK","United Kingdom",295.000000000,""
"Pertussis","All cases","Reported cases","N","2013-12","AT","Austria",51.000000000,""
"Pertussis","All cases","Reported cases","N","2013-12","BE","Belgium",92.000000000,""
"Pertussis","All cases","Reported cases","N","2013-12","BG","Bulgaria",-,""
"Pertussis","All cases","Reported cases","N","2013-12","CY","Cyprus",6.000000000,""
"Pertussis","All cases","Reported cases","N","2013-12","CZ","Czech Republic",173.000000000,""
"Pertussis","All cases","Reported cases","N","2013-12","DK","Denmark",38.000000000,""
"Pertussis","All cases","Reported cases","N","2013-12","EE","Estonia",0.000000000,""
"Pertussis","All cases","Reported cases","N","2013-12","EL","Greece",0.000000000,""
"Pertussis","All cases","Reported cases","N","2013-12","ES","Spain",100.000000000,""
"Pertussis","All cases","Reported cases","N","2013-12","EU_EEA31","EU/EEA",1592.000000000,""
"Pertussis","All cases","Reported cases","N","2013-12","FI","Finland",11.000000000,""
"Pertussis","All cases","Reported cases","N","2013-12","FR","France",8.000000000,""
"Pertussis","All cases","Reported cases","N","2013-12","HR","Croatia",3.000000000,""
"Pertussis","All cases","Reported cases","N","2013-12","HU","Hungary",0.000000000,""
"Pertussis","All cases","Reported cases","N","2013-12","IE","Ireland",5.000000000,""
"Pertussis","All cases","Reported cases","N","2013-12","IS","Iceland",0.000000000,""
"Pertussis","All cases","Reported cases","N","2013-12","IT","Italy",29.000000000,""
"Pertussis","All cases","Reported cases","N","2013-12","LT","Lithuania",5.000000000,""
"Pertussis","All cases","Reported cases","N","2013-12","LU","Luxembourg",-,""
"Pertussis","All cases","Reported cases","N","2013-12","LV","Latvia",5.000000000,""
"Pertussis","All cases","Reported cases","N","2013-12","MT","Malta",0.000000000,""
"Pertussis","All cases","Reported cases","N","2013-12","NL","Netherlands",317.000000000,""
"Pertussis","All cases","Reported cases","N","2013-12","NO","Norway",247.000000000,""
"Pertussis","All cases","Reported cases","N","2013-12","PL","Poland",155.000000000,""
"Pertussis","All cases","Reported cases","N","2013-12","PT","Portugal",5.000000000,""
"Pertussis","All cases","Reported cases","N","2013-12","RO","Romania",0.000000000,""
"Pertussis","All cases","Reported cases","N","2013-12","SE","Sweden",18.000000000,""
"Pertussis","All cases","Reported cases","N","2013-12","SI","Slovenia",16.000000000,""
"Pertussis","All cases","Reported cases","N","2013-12","SK","Slovakia",40.000000000,""
"Pertussis","All cases","Reported cases","N","2013-12","UK","United Kingdom",268.000000000,""
"Pertussis","All cases","Reported cases","N","2014","AT","Austria",370.000000000,""
"Pertussis","All cases","Reported cases","N","2014","BE","Belgium",1395.000000000,""
"Pertussis","All cases","Reported cases","N","2014","BG","Bulgaria",52.000000000,""
"Pertussis","All cases","Reported cases","N","2014","CY","Cyprus",7.000000000,""
"Pertussis","All cases","Reported cases","N","2014","CZ","Czech Republic",2521.000000000,""
"Pertussis","All cases","Reported cases","N","2014","DE","Germany",12339.000000000,""
"Pertussis","All cases","Reported cases","N","2014","DK","Denmark",762.000000000,""
"Pertussis","All cases","Reported cases","N","2014","EE","Estonia",43.000000000,""
"Pertussis","All cases","Reported cases","N","2014","EL","Greece",15.000000000,""
"Pertussis","All cases","Reported cases","N","2014","ES","Spain",2607.000000000,""
"Pertussis","All cases","Reported cases","N","2014","EU_EEA31","EU/EEA",41153.000000000,""
"Pertussis","All cases","Reported cases","N","2014","FI","Finland",206.000000000,""
"Pertussis","All cases","Reported cases","N","2014","FR","France",83.000000000,""
"Pertussis","All cases","Reported cases","N","2014","HR","Croatia",131.000000000,""
"Pertussis","All cases","Reported cases","N","2014","HU","Hungary",20.000000000,""
"Pertussis","All cases","Reported cases","N","2014","IE","Ireland",73.000000000,""
"Pertussis","All cases","Reported cases","N","2014","IT","Italy",670.000000000,""
"Pertussis","All cases","Reported cases","N","2014","LT","Lithuania",143.000000000,""
"Pertussis","All cases","Reported cases","N","2014","LU","Luxembourg",6.000000000,""
"Pertussis","All cases","Reported cases","N","2014","LV","Latvia",81.000000000,""
"Pertussis","All cases","Reported cases","N","2014","MT","Malta",1.000000000,""
"Pertussis","All cases","Reported cases","N","2014","NL","Netherlands",8067.000000000,""
"Pertussis","All cases","Reported cases","N","2014","NO","Norway",3032.000000000,""
"Pertussis","All cases","Reported cases","N","2014","PL","Poland",2100.000000000,""
"Pertussis","All cases","Reported cases","N","2014","PT","Portugal",74.000000000,""
"Pertussis","All cases","Reported cases","N","2014","RO","Romania",87.000000000,""
"Pertussis","All cases","Reported cases","N","2014","SE","Sweden",703.000000000,""
"Pertussis","All cases","Reported cases","N","2014","SI","Slovenia",399.000000000,""
"Pertussis","All cases","Reported cases","N","2014","SK","Slovakia",1123.000000000,""
"Pertussis","All cases","Reported cases","N","2014","UK","United Kingdom",4043.000000000,""
"Pertussis","All cases","Reported cases","N","2014-01","AT","Austria",56.000000000,""
"Pertussis","All cases","Reported cases","N","2014-01","BE","Belgium",87.000000000,""
"Pertussis","All cases","Reported cases","N","2014-01","BG","Bulgaria",-,""
"Pertussis","All cases","Reported cases","N","2014-01","CY","Cyprus",0.000000000,""
"Pertussis","All cases","Reported cases","N","2014-01","CZ","Czech Republic",244.000000000,""
"Pertussis","All cases","Reported cases","N","2014-01","DE","Germany",1285.000000000,""
"Pertussis","All cases","Reported cases","N","2014-01","DK","Denmark",45.000000000,""
"Pertussis","All cases","Reported cases","N","2014-01","EE","Estonia",2.000000000,""
"Pertussis","All cases","Reported cases","N","2014-01","EL","Greece",1.000000000,""
"Pertussis","All cases","Reported cases","N","2014-01","ES","Spain",86.000000000,""
"Pertussis","All cases","Reported cases","N","2014-01","EU_EEA31","EU/EEA",3000.000000000,""
"Pertussis","All cases","Reported cases","N","2014-01","FI","Finland",20.000000000,""
"Pertussis","All cases","Reported cases","N","2014-01","FR","France",7.000000000,""
"Pertussis","All cases","Reported cases","N","2014-01","HR","Croatia",16.000000000,""
"Pertussis","All cases","Reported cases","N","2014-01","HU","Hungary",2.000000000,""
"Pertussis","All cases","Reported cases","N","2014-01","IE","Ireland",3.000000000,""
"Pertussis","All cases","Reported cases","N","2014-01","IT","Italy",50.000000000,""
"Pertussis","All cases","Reported cases","N","2014-01","LT","Lithuania",6.000000000,""
"Pertussis","All cases","Reported cases","N","2014-01","LU","Luxembourg",-,""
"Pertussis","All cases","Reported cases","N","2014-01","LV","Latvia",3.000000000,""
"Pertussis","All cases","Reported cases","N","2014-01","MT","Malta",0.000000000,""
"Pertussis","All cases","Reported cases","N","2014-01","NL","Netherlands",357.000000000,""
"Pertussis","All cases","Reported cases","N","2014-01","NO","Norway",268.000000000,""
"Pertussis","All cases","Reported cases","N","2014-01","PL","Poland",129.000000000,""
"Pertussis","All cases","Reported cases","N","2014-01","PT","Portugal",5.000000000,""
"Pertussis","All cases","Reported cases","N","2014-01","RO","Romania",6.000000000,""
"Pertussis","All cases","Reported cases","N","2014-01","SE","Sweden",17.000000000,""
"Pertussis","All cases","Reported cases","N","2014-01","SI","Slovenia",14.000000000,""
"Pertussis","All cases","Reported cases","N","2014-01","SK","Slovakia",48.000000000,""
"Pertussis","All cases","Reported cases","N","2014-01","UK","United Kingdom",243.000000000,""
"Pertussis","All cases","Reported cases","N","2014-02","AT","Austria",34.000000000,""
"Pertussis","All cases","Reported cases","N","2014-02","BE","Belgium",89.000000000,""
"Pertussis","All cases","Reported cases","N","2014-02","BG","Bulgaria",-,""
"Pertussis","All cases","Reported cases","N","2014-02","CY","Cyprus",0.000000000,""
"Pertussis","All cases","Reported cases","N","2014-02","CZ","Czech Republic",259.000000000,""
"Pertussis","All cases","Reported cases","N","2014-02","DE","Germany",1161.000000000,""
"Pertussis","All cases","Reported cases","N","2014-02","DK","Denmark",45.000000000,""
"Pertussis","All cases","Reported cases","N","2014-02","EE","Estonia",3.000000000,""
"Pertussis","All cases","Reported cases","N","2014-02","EL","Greece",3.000000000,""
"Pertussis","All cases","Reported cases","N","2014-02","ES","Spain",111.000000000,""
"Pertussis","All cases","Reported cases","N","2014-02","EU_EEA31","EU/EEA",2891.000000000,""
"Pertussis","All cases","Reported cases","N","2014-02","FI","Finland",14.000000000,""
"Pertussis","All cases","Reported cases","N","2014-02","FR","France",12.000000000,""
"Pertussis","All cases","Reported cases","N","2014-02","HR","Croatia",8.000000000,""
"Pertussis","All cases","Reported cases","N","2014-02","HU","Hungary",2.000000000,""
"Pertussis","All cases","Reported cases","N","2014-02","IE","Ireland",2.000000000,""
"Pertussis","All cases","Reported cases","N","2014-02","IT","Italy",39.000000000,""
"Pertussis","All cases","Reported cases","N","2014-02","LT","Lithuania",4.000000000,""
"Pertussis","All cases","Reported cases","N","2014-02","LU","Luxembourg",-,""
"Pertussis","All cases","Reported cases","N","2014-02","LV","Latvia",8.000000000,""
"Pertussis","All cases","Reported cases","N","2014-02","MT","Malta",0.000000000,""
"Pertussis","All cases","Reported cases","N","2014-02","NL","Netherlands",322.000000000,""
"Pertussis","All cases","Reported cases","N","2014-02","NO","Norway",241.000000000,""
"Pertussis","All cases","Reported cases","N","2014-02","PL","Poland",128.000000000,""
"Pertussis","All cases","Reported cases","N","2014-02","PT","Portugal",6.000000000,""
"Pertussis","All cases","Reported cases","N","2014-02","RO","Romania",2.000000000,""
"Pertussis","All cases","Reported cases","N","2014-02","SE","Sweden",9.000000000,""
"Pertussis","All cases","Reported cases","N","2014-02","SI","Slovenia",25.000000000,""
"Pertussis","All cases","Reported cases","N","2014-02","SK","Slovakia",125.000000000,""
"Pertussis","All cases","Reported cases","N","2014-02","UK","United Kingdom",239.000000000,""
"Pertussis","All cases","Reported cases","N","2014-03","AT","Austria",44.000000000,""
"Pertussis","All cases","Reported cases","N","2014-03","BE","Belgium",111.000000000,""
"Pertussis","All cases","Reported cases","N","2014-03","BG","Bulgaria",-,""
"Pertussis","All cases","Reported cases","N","2014-03","CY","Cyprus",0.000000000,""
"Pertussis","All cases","Reported cases","N","2014-03","CZ","Czech Republic",240.000000000,""
"Pertussis","All cases","Reported cases","N","2014-03","DE","Germany",1169.000000000,""
"Pertussis","All cases","Reported cases","N","2014-03","DK","Denmark",39.000000000,""
"Pertussis","All cases","Reported cases","N","2014-03","EE","Estonia",4.000000000,""
"Pertussis","All cases","Reported cases","N","2014-03","EL","Greece",2.000000000,""
"Pertussis","All cases","Reported cases","N","2014-03","ES","Spain",183.000000000,""
"Pertussis","All cases","Reported cases","N","2014-03","EU_EEA31","EU/EEA",3236.000000000,""
"Pertussis","All cases","Reported cases","N","2014-03","FI","Finland",21.000000000,""
"Pertussis","All cases","Reported cases","N","2014-03","FR","France",9.000000000,""
"Pertussis","All cases","Reported cases","N","2014-03","HR","Croatia",18.000000000,""
"Pertussis","All cases","Reported cases","N","2014-03","HU","Hungary",1.000000000,""
"Pertussis","All cases","Reported cases","N","2014-03","IE","Ireland",3.000000000,""
"Pertussis","All cases","Reported cases","N","2014-03","IT","Italy",42.000000000,""
"Pertussis","All cases","Reported cases","N","2014-03","LT","Lithuania",11.000000000,""
"Pertussis","All cases","Reported cases","N","2014-03","LU","Luxembourg",-,""
"Pertussis","All cases","Reported cases","N","2014-03","LV","Latvia",11.000000000,""
"Pertussis","All cases","Reported cases","N","2014-03","MT","Malta",0.000000000,""
"Pertussis","All cases","Reported cases","N","2014-03","NL","Netherlands",400.000000000,""
"Pertussis","All cases","Reported cases","N","2014-03","NO","Norway",268.000000000,""
"Pertussis","All cases","Reported cases","N","2014-03","PL","Poland",165.000000000,""
"Pertussis","All cases","Reported cases","N","2014-03","PT","Portugal",4.000000000,""
"Pertussis","All cases","Reported cases","N","2014-03","RO","Romania",6.000000000,""
"Pertussis","All cases","Reported cases","N","2014-03","SE","Sweden",9.000000000,""
"Pertussis","All cases","Reported cases","N","2014-03","SI","Slovenia",44.000000000,""
"Pertussis","All cases","Reported cases","N","2014-03","SK","Slovakia",170.000000000,""
"Pertussis","All cases","Reported cases","N","2014-03","UK","United Kingdom",262.000000000,""
"Pertussis","All cases","Reported cases","N","2014-04","AT","Austria",35.000000000,""
"Pertussis","All cases","Reported cases","N","2014-04","BE","Belgium",128.000000000,""
"Pertussis","All cases","Reported cases","N","2014-04","BG","Bulgaria",-,""
"Pertussis","All cases","Reported cases","N","2014-04","CY","Cyprus",0.000000000,""
"Pertussis","All cases","Reported cases","N","2014-04","CZ","Czech Republic",288.000000000,""
"Pertussis","All cases","Reported cases","N","2014-04","DE","Germany",893.000000000,""
"Pertussis","All cases","Reported cases","N","2014-04","DK","Denmark",50.000000000,""
"Pertussis","All cases","Reported cases","N","2014-04","EE","Estonia",3.000000000,""
"Pertussis","All cases","Reported cases","N","2014-04","EL","Greece",2.000000000,""
"Pertussis","All cases","Reported cases","N","2014-04","ES","Spain",223.000000000,""
"Pertussis","All cases","Reported cases","N","2014-04","EU_EEA31","EU/EEA",3227.000000000,""
"Pertussis","All cases","Reported cases","N","2014-04","FI","Finland",9.000000000,""
"Pertussis","All cases","Reported cases","N","2014-04","FR","France",10.000000000,""
"Pertussis","All cases","Reported cases","N","2014-04","HR","Croatia",17.000000000,""
"Pertussis","All cases","Reported cases","N","2014-04","HU","Hungary",1.000000000,""
"Pertussis","All cases","Reported cases","N","2014-04","IE","Ireland",3.000000000,""
"Pertussis","All cases","Reported cases","N","2014-04","IT","Italy",68.000000000,""
"Pertussis","All cases","Reported cases","N","2014-04","LT","Lithuania",12.000000000,""
"Pertussis","All cases","Reported cases","N","2014-04","LU","Luxembourg",-,""
"Pertussis","All cases","Reported cases","N","2014-04","LV","Latvia",8.000000000,""
"Pertussis","All cases","Reported cases","N","2014-04","MT","Malta",0.000000000,""
"Pertussis","All cases","Reported cases","N","2014-04","NL","Netherlands",552.000000000,""
"Pertussis","All cases","Reported cases","N","2014-04","NO","Norway",216.000000000,""
"Pertussis","All cases","Reported cases","N","2014-04","PL","Poland",131.000000000,""
"Pertussis","All cases","Reported cases","N","2014-04","PT","Portugal",4.000000000,""
"Pertussis","All cases","Reported cases","N","2014-04","RO","Romania",5.000000000,""
"Pertussis","All cases","Reported cases","N","2014-04","SE","Sweden",13.000000000,""
"Pertussis","All cases","Reported cases","N","2014-04","SI","Slovenia",134.000000000,""
"Pertussis","All cases","Reported cases","N","2014-04","SK","Slovakia",154.000000000,""
"Pertussis","All cases","Reported cases","N","2014-04","UK","United Kingdom",268.000000000,""
"Pertussis","All cases","Reported cases","N","2014-05","AT","Austria",19.000000000,""
"Pertussis","All cases","Reported cases","N","2014-05","BE","Belgium",136.000000000,""
"Pertussis","All cases","Reported cases","N","2014-05","BG","Bulgaria",-,""
"Pertussis","All cases","Reported cases","N","2014-05","CY","Cyprus",1.000000000,""
"Pertussis","All cases","Reported cases","N","2014-05","CZ","Czech Republic",311.000000000,""
"Pertussis","All cases","Reported cases","N","2014-05","DE","Germany",1095.000000000,""
"Pertussis","All cases","Reported cases","N","2014-05","DK","Denmark",53.000000000,""
"Pertussis","All cases","Reported cases","N","2014-05","EE","Estonia",3.000000000,""
"Pertussis","All cases","Reported cases","N","2014-05","EL","Greece",2.000000000,""
"Pertussis","All cases","Reported cases","N","2014-05","ES","Spain",336.000000000,""
"Pertussis","All cases","Reported cases","N","2014-05","EU_EEA31","EU/EEA",3761.000000000,""
"Pertussis","All cases","Reported cases","N","2014-05","FI","Finland",22.000000000,""
"Pertussis","All cases","Reported cases","N","2014-05","FR","France",10.000000000,""
"Pertussis","All cases","Reported cases","N","2014-05","HR","Croatia",11.000000000,""
"Pertussis","All cases","Reported cases","N","2014-05","HU","Hungary",2.000000000,""
"Pertussis","All cases","Reported cases","N","2014-05","IE","Ireland",7.000000000,""
"Pertussis","All cases","Reported cases","N","2014-05","IT","Italy",81.000000000,""
"Pertussis","All cases","Reported cases","N","2014-05","LT","Lithuania",12.000000000,""
"Pertussis","All cases","Reported cases","N","2014-05","LU","Luxembourg",-,""
"Pertussis","All cases","Reported cases","N","2014-05","LV","Latvia",9.000000000,""
"Pertussis","All cases","Reported cases","N","2014-05","MT","Malta",1.000000000,""
"Pertussis","All cases","Reported cases","N","2014-05","NL","Netherlands",684.000000000,""
"Pertussis","All cases","Reported cases","N","2014-05","NO","Norway",280.000000000,""
"Pertussis","All cases","Reported cases","N","2014-05","PL","Poland",165.000000000,""
"Pertussis","All cases","Reported cases","N","2014-05","PT","Portugal",9.000000000,""
"Pertussis","All cases","Reported cases","N","2014-05","RO","Romania",7.000000000,""
"Pertussis","All cases","Reported cases","N","2014-05","SE","Sweden",20.000000000,""
"Pertussis","All cases","Reported cases","N","2014-05","SI","Slovenia",51.000000000,""
"Pertussis","All cases","Reported cases","N","2014-05","SK","Slovakia",94.000000000,""
"Pertussis","All cases","Reported cases","N","2014-05","UK","United Kingdom",340.000000000,""
"Pertussis","All cases","Reported cases","N","2014-06","AT","Austria",27.000000000,""
"Pertussis","All cases","Reported cases","N","2014-06","BE","Belgium",169.000000000,""
"Pertussis","All cases","Reported cases","N","2014-06","BG","Bulgaria",-,""
"Pertussis","All cases","Reported cases","N","2014-06","CY","Cyprus",0.000000000,""
"Pertussis","All cases","Reported cases","N","2014-06","CZ","Czech Republic",255.000000000,""
"Pertussis","All cases","Reported cases","N","2014-06","DE","Germany",754.000000000,""
"Pertussis","All cases","Reported cases","N","2014-06","DK","Denmark",91.000000000,""
"Pertussis","All cases","Reported cases","N","2014-06","EE","Estonia",1.000000000,""
"Pertussis","All cases","Reported cases","N","2014-06","EL","Greece",2.000000000,""
"Pertussis","All cases","Reported cases","N","2014-06","ES","Spain",337.000000000,""
"Pertussis","All cases","Reported cases","N","2014-06","EU_EEA31","EU/EEA",3421.000000000,""
"Pertussis","All cases","Reported cases","N","2014-06","FI","Finland",9.000000000,""
"Pertussis","All cases","Reported cases","N","2014-06","FR","France",11.000000000,""
"Pertussis","All cases","Reported cases","N","2014-06","HR","Croatia",17.000000000,""
"Pertussis","All cases","Reported cases","N","2014-06","HU","Hungary",4.000000000,""
"Pertussis","All cases","Reported cases","N","2014-06","IE","Ireland",4.000000000,""
"Pertussis","All cases","Reported cases","N","2014-06","IT","Italy",70.000000000,""
"Pertussis","All cases","Reported cases","N","2014-06","LT","Lithuania",17.000000000,""
"Pertussis","All cases","Reported cases","N","2014-06","LU","Luxembourg",-,""
"Pertussis","All cases","Reported cases","N","2014-06","LV","Latvia",6.000000000,""
"Pertussis","All cases","Reported cases","N","2014-06","MT","Malta",0.000000000,""
"Pertussis","All cases","Reported cases","N","2014-06","NL","Netherlands",717.000000000,""
"Pertussis","All cases","Reported cases","N","2014-06","NO","Norway",217.000000000,""
"Pertussis","All cases","Reported cases","N","2014-06","PL","Poland",138.000000000,""
"Pertussis","All cases","Reported cases","N","2014-06","PT","Portugal",10.000000000,""
"Pertussis","All cases","Reported cases","N","2014-06","RO","Romania",8.000000000,""
"Pertussis","All cases","Reported cases","N","2014-06","SE","Sweden",30.000000000,""
"Pertussis","All cases","Reported cases","N","2014-06","SI","Slovenia",33.000000000,""
"Pertussis","All cases","Reported cases","N","2014-06","SK","Slovakia",128.000000000,""
"Pertussis","All cases","Reported cases","N","2014-06","UK","United Kingdom",366.000000000,""
"Pertussis","All cases","Reported cases","N","2014-07","AT","Austria",23.000000000,""
"Pertussis","All cases","Reported cases","N","2014-07","BE","Belgium",130.000000000,""
"Pertussis","All cases","Reported cases","N","2014-07","BG","Bulgaria",-,""
"Pertussis","All cases","Reported cases","N","2014-07","CY","Cyprus",0.000000000,""
"Pertussis","All cases","Reported cases","N","2014-07","CZ","Czech Republic",188.000000000,""
"Pertussis","All cases","Reported cases","N","2014-07","DE","Germany",1098.000000000,""
"Pertussis","All cases","Reported cases","N","2014-07","DK","Denmark",80.000000000,""
"Pertussis","All cases","Reported cases","N","2014-07","EE","Estonia",0.000000000,""
"Pertussis","All cases","Reported cases","N","2014-07","EL","Greece",1.000000000,""
"Pertussis","All cases","Reported cases","N","2014-07","ES","Spain",381.000000000,""
"Pertussis","All cases","Reported cases","N","2014-07","EU_EEA31","EU/EEA",3948.000000000,""
"Pertussis","All cases","Reported cases","N","2014-07","FI","Finland",15.000000000,""
"Pertussis","All cases","Reported cases","N","2014-07","FR","France",8.000000000,""
"Pertussis","All cases","Reported cases","N","2014-07","HR","Croatia",16.000000000,""
"Pertussis","All cases","Reported cases","N","2014-07","HU","Hungary",0.000000000,""
"Pertussis","All cases","Reported cases","N","2014-07","IE","Ireland",13.000000000,""
"Pertussis","All cases","Reported cases","N","2014-07","IT","Italy",86.000000000,""
"Pertussis","All cases","Reported cases","N","2014-07","LT","Lithuania",23.000000000,""
"Pertussis","All cases","Reported cases","N","2014-07","LU","Luxembourg",-,""
"Pertussis","All cases","Reported cases","N","2014-07","LV","Latvia",10.000000000,""
"Pertussis","All cases","Reported cases","N","2014-07","MT","Malta",0.000000000,""
"Pertussis","All cases","Reported cases","N","2014-07","NL","Netherlands",950.000000000,""
"Pertussis","All cases","Reported cases","N","2014-07","NO","Norway",223.000000000,""
"Pertussis","All cases","Reported cases","N","2014-07","PL","Poland",154.000000000,""
"Pertussis","All cases","Reported cases","N","2014-07","PT","Portugal",9.000000000,""
"Pertussis","All cases","Reported cases","N","2014-07","RO","Romania",13.000000000,""
"Pertussis","All cases","Reported cases","N","2014-07","SE","Sweden",48.000000000,""
"Pertussis","All cases","Reported cases","N","2014-07","SI","Slovenia",17.000000000,""
"Pertussis","All cases","Reported cases","N","2014-07","SK","Slovakia",90.000000000,""
"Pertussis","All cases","Reported cases","N","2014-07","UK","United Kingdom",372.000000000,""
"Pertussis","All cases","Reported cases","N","2014-08","AT","Austria",27.000000000,""
"Pertussis","All cases","Reported cases","N","2014-08","BE","Belgium",128.000000000,""
"Pertussis","All cases","Reported cases","N","2014-08","BG","Bulgaria",-,""
"Pertussis","All cases","Reported cases","N","2014-08","CY","Cyprus",0.000000000,""
"Pertussis","All cases","Reported cases","N","2014-08","CZ","Czech Republic",158.000000000,""
"Pertussis","All cases","Reported cases","N","2014-08","DE","Germany",774.000000000,""
"Pertussis","All cases","Reported cases","N","2014-08","DK","Denmark",83.000000000,""
"Pertussis","All cases","Reported cases","N","2014-08","EE","Estonia",7.000000000,""
"Pertussis","All cases","Reported cases","N","2014-08","EL","Greece",0.000000000,""
"Pertussis","All cases","Reported cases","N","2014-08","ES","Spain",284.000000000,""
"Pertussis","All cases","Reported cases","N","2014-08","EU_EEA31","EU/EEA",3548.000000000,""
"Pertussis","All cases","Reported cases","N","2014-08","FI","Finland",26.000000000,""
"Pertussis","All cases","Reported cases","N","2014-08","FR","France",5.000000000,""
"Pertussis","All cases","Reported cases","N","2014-08","HR","Croatia",5.000000000,""
"Pertussis","All cases","Reported cases","N","2014-08","HU","Hungary",0.000000000,""
"Pertussis","All cases","Reported cases","N","2014-08","IE","Ireland",12.000000000,""
"Pertussis","All cases","Reported cases","N","2014-08","IT","Italy",56.000000000,""
"Pertussis","All cases","Reported cases","N","2014-08","LT","Lithuania",20.000000000,""
"Pertussis","All cases","Reported cases","N","2014-08","LU","Luxembourg",-,""
"Pertussis","All cases","Reported cases","N","2014-08","LV","Latvia",4.000000000,""
"Pertussis","All cases","Reported cases","N","2014-08","MT","Malta",0.000000000,""
"Pertussis","All cases","Reported cases","N","2014-08","NL","Netherlands",860.000000000,""
"Pertussis","All cases","Reported cases","N","2014-08","NO","Norway",313.000000000,""
"Pertussis","All cases","Reported cases","N","2014-08","PL","Poland",176.000000000,""
"Pertussis","All cases","Reported cases","N","2014-08","PT","Portugal",10.000000000,""
"Pertussis","All cases","Reported cases","N","2014-08","RO","Romania",6.000000000,""
"Pertussis","All cases","Reported cases","N","2014-08","SE","Sweden",90.000000000,""
"Pertussis","All cases","Reported cases","N","2014-08","SI","Slovenia",37.000000000,""
"Pertussis","All cases","Reported cases","N","2014-08","SK","Slovakia",39.000000000,""
"Pertussis","All cases","Reported cases","N","2014-08","UK","United Kingdom",428.000000000,""
"Pertussis","All cases","Reported cases","N","2014-09","AT","Austria",36.000000000,""
"Pertussis","All cases","Reported cases","N","2014-09","BE","Belgium",117.000000000,""
"Pertussis","All cases","Reported cases","N","2014-09","BG","Bulgaria",-,""
"Pertussis","All cases","Reported cases","N","2014-09","CY","Cyprus",4.000000000,""
"Pertussis","All cases","Reported cases","N","2014-09","CZ","Czech Republic",182.000000000,""
"Pertussis","All cases","Reported cases","N","2014-09","DE","Germany",927.000000000,""
"Pertussis","All cases","Reported cases","N","2014-09","DK","Denmark",56.000000000,""
"Pertussis","All cases","Reported cases","N","2014-09","EE","Estonia",6.000000000,""
"Pertussis","All cases","Reported cases","N","2014-09","EL","Greece",0.000000000,""
"Pertussis","All cases","Reported cases","N","2014-09","ES","Spain",240.000000000,""
"Pertussis","All cases","Reported cases","N","2014-09","EU_EEA31","EU/EEA",3660.000000000,""
"Pertussis","All cases","Reported cases","N","2014-09","FI","Finland",23.000000000,""
